dataset,c1,c2,c3,c4,c5,f2,l1_a,l1_b,l2_a,l2_b,l3_a,l3_b,m2,m5,r2_a,r2_b,s1,s2,s3,s4,s5,s6,s7,t2,t3,t4
poly_3_1_0.1_19,0.9484306097224389,0.9484306097224389,0.0,0.472,0.0,1.0,0.11304872332610597,0.11304872332610597,0.019850226557101933,0.019850226557101933,0.09906071099815668,0.09896455969978206,1.0,0.0,0.8750173520261431,0.8750173520261431,0.10930632467338407,0.09303476162343696,0.2687449941110384,0.10180874830122422,0.30755495733474897,False,False,500.0,0.0,0.0
sin_3_10_0.1_25,0.11729874119496479,0.051612052848211395,0.558,0.856,0.0392846501495488,0.3233932070912172,1.6630748990821398,1.6630748990821398,4.334769683731721,4.334769683731721,1.6515226603055202,1.6461576892428533,0.349650644963354,0.0025253904634536394,0.038021405359512817,0.038021405359512817,2.414094553436539,1.2761401860525488,2.528899539899643,1.6639729604702795,17.66715377783378,True,True,50.0,0.0,0.0
poly_3_2_0.5_2,0.3146683306733227,0.29510873243492974,0.466,0.738,0.026763478590867567,0.9456821527402622,0.40318936260475974,0.40318936260475974,0.2554745661040736,0.2554745661040736,0.3907974101431226,0.39262087866721473,0.7683732074856904,0.0,0.1869783949291296,0.1869783949291296,0.5667315450057153,0.48888686805911524,0.5883650596071283,0.512980176183585,0.422541411378286,True,False,250.0,0.0,0.0
poly_1_1_0.0_14,1.0,1.0,0.0,0.0,0.0,1.0,5.728750807065808e-17,5.728750807065808e-17,8.578862344278503e-33,8.578862344278503e-33,0.00013543974161015767,0.05071691391992296,1.0,0.0,1.0,1.0,0.00039436316052096935,0.0020064864856112184,0.03233474301384138,0.00020982246501351513,0.06703576767454292,False,False,500.0,0.0,0.0
sin_3_5_1.0_41,0.11397837591350365,0.04998286873147492,0.566,0.902,0.04036447232456867,0.3236002516094812,1.5112136044456475,1.5112136044456475,3.4300495182341204,3.4300495182341204,1.498285081326032,1.4918043352035848,0.5877638378483172,0.0026644720190624844,0.024855509626231287,0.024855509626231287,2.1338263392591563,0.8919833572671741,2.028877607224461,1.7456591560876211,43.23312986812114,True,True,100.0,0.0,0.0
sin_3_5_0.2_17,0.1301822807291229,0.06790408601634405,0.572,0.868,0.02803885807705242,0.4000648606359494,1.2693949143337484,1.2693949143337484,2.5180134591133503,2.5180134591133503,1.2450036899248615,1.2492893422297193,0.7407428004503616,0.0014672544454880454,0.04101861912444904,0.04101861912444904,1.7565909215041304,0.8687750510937802,1.7980422684023176,1.501707462170267,27.08403343813901,True,True,100.0,0.0,0.0
poly_1_10_1.0_13,0.2529258757035028,0.14619909039636156,0.496,0.718,0.03556526325052136,0.4135101108538267,0.7591171304703073,0.7591171304703073,0.9286247173401218,0.9286247173401218,0.7499769853844331,0.7481994440283815,0.26377448705038686,0.003633755385199164,0.2545713165865462,0.2545713165865462,1.1624577016075484,1.2571838287889125,1.1989714472880166,0.7930972159708463,0.13189849292814107,False,False,50.0,0.0,0.0
poly_3_2_0.5_43,0.468249456997828,0.4493423253693015,0.426,0.77,0.05097144621433767,0.9141778779787337,0.3884675769244705,0.3884675769244705,0.24031973812309398,0.24031973812309398,0.35950764294517523,0.36149714135345146,0.9999754494077124,0.0,0.4154635688234024,0.4154635688234024,0.5238902544951555,0.4570543860916546,0.6174161218816303,0.5058566577510765,0.3815636832229256,True,False,250.0,0.0,0.0
poly_5_5_0.5_47,0.39260451441805766,0.32962906891627564,0.46,0.646,0.029966513466523664,0.7335541491868814,0.46369669207898584,0.46369669207898584,0.3442138531040973,0.3442138531040973,0.43833711410570786,0.44010637112241807,0.5720128720747077,0.00100482665831091,0.629269430310359,0.629269430310359,0.6242114932676692,0.819402351530147,0.9064619194119282,0.530001767244311,0.20019730935730573,True,False,100.0,0.0,0.0
sin_3_1_0.1_18,0.037590294361177445,0.037590294361177445,0.584,0.944,0.0,1.0,0.6688461397637645,0.6688461397637645,0.5395571669099604,0.5395571669099604,0.6672279080380302,0.6645556687344574,1.0,0.0,0.0007261639014414234,0.0007261639014414234,0.1083045188321244,0.312718211962273,0.48240120096852424,0.6156309836769924,-178.81282425396017,False,True,500.0,0.0,0.0
sin_1_5_0.2_18,0.29708250033000133,0.15947370669482677,0.518,0.81,0.03320708584231967,0.36860629701122766,1.1864127580641832,1.1864127580641832,2.161686209846427,2.161686209846427,1.1470002183940127,1.1454504557157483,0.8053418101801281,0.0012552738635384338,0.17514430841659268,0.17514430841659268,0.8451721213885963,0.8575362728683251,1.264301136787583,1.1087156497572301,40.13705583505634,False,True,100.0,0.0,0.0
sin_3_10_1.0_25,0.10634960939843759,0.05943611294445178,0.554,0.87,0.03206213400522991,0.417148699263194,1.9266312456328047,1.9266312456328047,5.659356039032879,5.659356039032879,1.897284260487941,1.8781165360764325,0.42428466301794876,0.0014813603099098512,0.043760244350236954,0.043760244350236954,2.7829456576061378,1.2622045202014194,2.7825959682345873,1.6720914587188387,-508.07480583648754,True,True,50.0,0.0,0.0
poly_1_5_0.5_32,0.3457258949035796,0.1291829359317437,0.452,0.672,0.025834533937843757,0.2617843351981808,0.4089267729754954,0.4089267729754954,0.25387059724611116,0.25387059724611116,0.395300986607023,0.3966044019003129,0.34425120205325077,0.0041073730302549245,0.1914072397232668,0.1914072397232668,0.5973698547586591,0.84323072687563,0.6147627730432892,0.47711036551540703,0.14332424147789732,True,False,100.0,0.0,0.0
poly_3_10_1.0_9,0.2668895155580622,0.19913786855147417,0.5,0.692,0.03447864968338164,0.5884713394005242,0.851111201179639,0.851111201179639,1.1506428757894664,1.1506428757894664,0.8237062694272425,0.8223185026904662,0.3947723617470209,0.004032621131346487,0.4591391941819003,0.4591391941819003,1.3708137009002292,1.2430448462384929,1.5260369319052738,0.9212586112624606,0.16851516451745724,True,False,50.0,0.0,0.0
poly_5_1_0.2_49,0.7707286189144755,0.7707286189144755,0.122,0.624,0.0,1.0,0.17621184604551016,0.17621184604551016,0.05093141361590716,0.05093141361590716,0.15855127219593101,0.15974257774459552,1.0,0.0,0.6176651001306783,0.6176651001306783,0.21356994646958638,0.17992445808544394,0.30076670883468987,0.21448549788666865,0.35281642311078754,True,False,500.0,0.0,0.0
sin_1_5_0.5_19,0.3793284293137172,0.22253645494581975,0.502,0.788,0.03639541511436725,0.446985693084111,1.1110228610245225,1.1110228610245225,1.936055558659871,1.936055558659871,1.037159320405371,1.03506564108719,0.7988245176097889,0.0011524167769492804,0.29899001882727727,0.29899001882727727,0.9964480589862095,0.84697089618214,1.4303375515838734,1.089264356700048,34.660277418959446,True,True,100.0,0.0,0.0
sin_1_10_0.1_22,0.27482087528350113,0.16025099300397203,0.52,0.774,0.034424648546411044,0.43334942598177795,1.4527717695739757,1.4527717695739757,3.234563765865572,3.234563765865572,1.415745047065993,1.4070907631508682,0.4738155953058481,0.002204115044611798,0.3195337928899431,0.3195337928899431,1.824516504988721,1.2303591884691,2.2323747600087596,1.362177634485455,469.2563170340692,True,True,50.0,0.0,0.0
sin_1_5_0.5_45,0.25868964275857104,0.16948324433297735,0.512,0.804,0.032096876352520676,0.4434383791388739,1.155909520756642,1.155909520756642,2.0287132555240395,2.0287132555240395,1.1332724552613258,1.1266861079491535,0.6811048904809429,0.0032913412337964264,0.19068100258075749,0.19068100258075749,1.0104438550158839,0.8593992232205527,1.4277351313325162,1.2272436745910262,25.470532925199386,True,True,100.0,0.0,0.0
poly_3_1_0.1_44,0.8993082692330769,0.8993082692330769,0.002,0.326,0.0,1.0,0.08159846921570849,0.08159846921570849,0.010754009903575687,0.010754009903575687,0.0692477631138211,0.06893942853990956,1.0,0.0,0.8008916673395844,0.8008916673395844,0.12412690580644424,0.14040767441664348,0.1862673077354915,0.10215146094463735,0.2358348467917255,False,False,500.0,0.0,0.0
poly_5_1_0.5_27,0.5856473665894663,0.5856473665894663,0.334,0.834,0.0,1.0,0.41081635491706253,0.41081635491706253,0.26263682032794766,0.26263682032794766,0.3849894084163243,0.3877821903355671,1.0,0.0,0.3452434811175513,0.3452434811175513,0.5788111254960696,0.24808812301582667,0.6476162636176678,0.5266917326738451,0.9910738220294996,True,False,500.0,0.0,0.0
sin_3_10_0.0_25,0.15273469093876377,0.0806495577982312,0.552,0.86,0.03897362997710404,0.40387675716811466,1.7825007307695204,1.7825007307695204,4.957644519564123,4.957644519564123,1.749542122393978,1.7458056380750695,0.503501788366841,0.003009238429752217,0.07702164126538347,0.07702164126538347,2.642238561701022,1.2878232294251588,2.530887973886151,1.66446444452329,9.270395565649665,True,True,50.0,0.0,0.0
sin_3_10_0.1_8,0.13237348949395794,0.07752265249060994,0.552,0.856,0.03828866703422759,0.48487451981384544,1.6964502579436997,1.6964502579436997,4.425837664308836,4.425837664308836,1.6519697043273442,1.6312557740233342,0.5679937620951658,0.003534528254996303,0.06168565615714072,0.06168565615714072,2.330064792100607,1.2810611080938783,2.349116655811765,1.696991557229951,9.099855750679382,True,True,50.0,0.0,0.0
poly_3_5_0.5_33,0.43392691970767877,0.3275832431329725,0.416,0.632,0.04254418384943959,0.5992298359948618,0.4190425833078662,0.4190425833078662,0.268338989115406,0.268338989115406,0.3991416996235876,0.39929150610064995,0.8509797999817635,0.0016366842369851219,0.57367258478127,0.57367258478127,0.5957233679419304,0.8191430841778629,0.7228162226741766,0.5183898419287017,0.15773018113296963,True,False,100.0,0.0,0.0
poly_5_1_0.2_37,0.8775805023220091,0.8775805023220091,0.024,0.656,0.0,1.0,0.18284768546048352,0.18284768546048352,0.05411067964143798,0.05411067964143798,0.15544571598870255,0.1559960854780423,1.0,0.0,0.7499616053380013,0.7499616053380013,0.22704388378874438,0.1532487361003161,0.3772101990558355,0.2021003391141678,0.49932262148091044,True,False,500.0,0.0,0.0
poly_3_5_0.5_31,0.41441071364285453,0.32053428053712213,0.442,0.664,0.0285660877545106,0.6065116432196601,0.43871123798544837,0.43871123798544837,0.30393201971648726,0.30393201971648726,0.41767389022019225,0.4186947948118425,0.5123639865216725,0.0026298084257548775,0.5656109921220418,0.5656109921220418,0.6484136024417855,0.8221717231207374,0.8044301899718866,0.49614389765142763,0.18944700385097724,True,False,100.0,0.0,0.0
poly_1_2_1.0_21,0.20540875763503055,0.1076803187212749,0.516,0.854,0.07249430142473542,0.5006983832419042,0.79464709691144,0.79464709691144,0.9832387006793447,0.9832387006793447,0.7846371612488962,0.7861490201334289,0.5,0.0,0.04325185583050073,0.04325185583050073,1.1432474040308327,0.5178691506747855,1.1625552784936293,1.094342203456341,1.2638522851330412,True,True,250.0,0.0,0.0
poly_3_5_1.0_43,0.2847465469861879,0.24944092736370943,0.496,0.784,0.03523896357997663,0.7401883141674501,0.8153301902660673,0.8153301902660673,1.0400613828409175,1.0400613828409175,0.778622615023579,0.7793114009143286,0.630501534995153,0.0034560216146093383,0.33338035589316906,0.33338035589316906,1.1249563159054417,0.845283302228815,1.2303332705657613,1.046161062286485,0.2785416807269982,True,False,100.0,0.0,0.0
sin_1_1_0.2_1,0.6525758583034332,0.6525758583034332,0.574,0.894,0.0,1.0,0.4697437424727708,0.4697437424727708,0.3229364643451701,0.3229364643451701,0.4479786739809342,0.4314538132052389,1.0,0.0,0.40497082454835953,0.40497082454835953,0.22310491774592062,0.18718221455993345,0.5454988457354708,0.3075857227044439,43.276143561909564,False,True,500.0,0.0,0.0
poly_1_2_0.1_20,0.7221586646346585,0.6089190596762387,0.246,0.302,0.018651987132207854,0.6675868730831491,0.07743254699562879,0.07743254699562879,0.009659290081750172,0.009659290081750172,0.07826352478249538,0.07883997214220574,0.7890711753747829,0.0,0.7858743373848515,0.7858743373848515,0.1085512207649092,0.3863239046682569,0.1620526232833742,0.09978756391212439,0.13467164338764823,False,False,250.0,0.0,0.0
sin_1_2_1.0_21,0.3995119340477362,0.35400909603638414,0.44,0.896,0.02141083489459186,0.7494339165025472,0.930622026925146,0.930622026925146,1.35549216267517,1.35549216267517,0.8889538639116749,0.8878664305615251,0.7516974775386219,0.0,0.25388808495899473,0.25388808495899473,1.1296152278819565,0.46279370152188026,1.344410478281779,1.0864839532459676,-527.138979763711,True,True,250.0,0.0,0.0
poly_3_1_1.0_43,0.22037358549434197,0.22037358549434197,0.514,0.926,0.0,1.0,0.768183149575602,0.768183149575602,0.920245446900726,0.920245446900726,0.7509322691945497,0.7490362999578398,1.0,0.0,0.05264351736299244,0.05264351736299244,1.1155776231361454,0.3428717283915466,1.1688188830458914,1.018834661093505,2.212756993959959,True,True,500.0,0.0,0.0
sin_1_2_0.1_6,0.47609374437497753,0.4012913971655887,0.436,0.86,0.027155468343476725,0.694410278511665,0.6548862767279588,0.6548862767279588,0.6401050961457577,0.6401050961457577,0.6287245402218459,0.6261205677110517,0.9497447661820735,0.0,0.35309448136858956,0.35309448136858956,0.15601667074755352,0.4447696460209529,0.6437961994237625,0.505745438763975,26.01952173032213,False,True,250.0,0.0,0.0
sin_1_2_0.0_3,0.4664149856599426,0.2570263401053604,0.478,0.83,0.060870990095641536,0.5008024501548014,0.7422415286557152,0.7422415286557152,0.7839974003091991,0.7839974003091991,0.699190774731967,0.7047368013417078,0.9558546856429906,0.001600566917372629,0.22317328461229657,0.22317328461229657,0.10894916692828306,0.4415670272409325,0.6288059300291536,0.49693617811596513,38.75022388763485,False,True,250.0,0.0,0.0
poly_1_2_0.1_46,0.7032071328285313,0.648255313021252,0.25,0.59,0.05790050784047246,0.780645311197586,0.07866230791105212,0.07866230791105212,0.009801781111174973,0.009801781111174973,0.10166222565744697,0.10135827133270281,0.8664566257293913,0.0,0.9288967223990822,0.9288967223990822,0.11310297576373499,0.34924210291737756,0.26065451066058154,0.11679811941920812,0.2573773939098448,False,False,250.0,0.0,0.0
sin_3_2_0.2_0,0.19669086676346703,0.17029964119856478,0.54,0.844,0.021027746752556007,0.7633471490334393,0.7911272192041863,0.7911272192041863,0.9619643672615031,0.9619643672615031,0.7763009591115686,0.7766270103194134,0.9536115821109825,0.0,0.05514376200501603,0.05514376200501603,0.41538722482644197,0.5124525425824185,0.7508336857581103,0.8939582738379329,26.562201609715228,False,True,250.0,0.0,0.0
poly_1_2_0.1_31,0.7535217020868084,0.6808235872943491,0.236,0.56,0.02534165346601618,0.7312167715364073,0.07506587594029919,0.07506587594029919,0.008669677090449383,0.008669677090449383,0.08759082812984328,0.08767026345855967,0.8647394271155702,0.012742112068952366,0.9260821439706711,0.9260821439706711,0.10629179462939964,0.3423083995379237,0.2397470358280517,0.1056480583566748,0.22746202977083851,False,False,250.0,0.0,0.0
poly_1_5_1.0_44,0.20910698042792172,0.15839082236328944,0.52,0.744,0.04636721563018617,0.6516091865532669,0.8089841979026446,0.8089841979026446,1.047167935504497,1.047167935504497,0.7939973489288757,0.7935608148876454,0.24267325286524435,0.0047825266585233926,0.136054044072616,0.136054044072616,1.1701338295614157,0.8535017067606079,1.183433700164981,1.0145135933486886,0.3288425698456741,True,False,100.0,0.0,0.0
poly_1_1_0.5_23,0.18001502406009626,0.18001502406009626,0.516,0.826,0.0,1.0,0.40302476139207877,0.40302476139207877,0.25840614887927493,0.25840614887927493,0.4009697271068763,0.39872439492709905,1.0,0.0,0.030338417094025627,0.030338417094025627,0.5644713315120841,0.31809337718114766,0.5786595669052961,0.5339828242267036,0.47538422555222254,True,False,500.0,0.0,0.0
poly_5_1_1.0_3,0.2998622874491498,0.2998622874491498,0.508,0.926,0.0,1.0,0.7861981283715734,0.7861981283715734,0.9789021843986738,0.9789021843986738,0.7689773532606041,0.7685112380376714,1.0,0.0,0.08288223532853767,0.08288223532853767,1.063904615859912,0.33460591228938896,1.113201886644246,1.083426903856043,0.7124820199702029,False,False,500.0,0.0,0.0
sin_3_10_0.5_5,0.10699866799467198,0.05872787971151885,0.574,0.89,0.0354270434561582,0.29982373185776257,1.8238132897174228,1.8238132897174228,5.074550759046015,5.074550759046015,1.791601974427356,1.7910168114912381,0.6026552762326076,0.002589538382349121,0.04177205070099832,0.04177205070099832,2.6767392300163504,1.282242624974136,2.643572107518632,1.712437879108626,89.0874926146804,True,True,50.0,0.0,0.0
poly_5_10_0.2_47,0.4134493657974632,0.2726621338485354,0.436,0.604,0.03944474475371182,0.48299733462697236,0.3731007922872967,0.3731007922872967,0.21690184176740251,0.21690184176740251,0.425427222824894,0.4240097429203009,0.4781687177394712,0.0018307402877961426,0.8347768278398733,0.8347768278398733,0.6950710543507227,1.2123681621553408,1.0018379341148202,0.4516937005017702,0.12444518766180959,True,False,50.0,0.0,0.0
sin_1_5_0.5_6,0.39488375553502214,0.25140979923919693,0.458,0.846,0.039800068649365736,0.4022882091034993,1.093606213907137,1.093606213907137,1.8120542196311922,1.8120542196311922,1.063499579566934,1.0632312651904534,0.7061309942851332,0.00792923159127448,0.31616172886370064,0.31616172886370064,0.9400086728758847,0.8450644494893682,1.3401439367805,1.0099682717548786,13.980027133158519,False,True,100.0,0.0,0.0
sin_3_5_0.2_42,0.11916710066840265,0.0806816219264877,0.568,0.882,0.034548202633746125,0.6149408358200725,1.2601969637171275,1.2601969637171275,2.4056439514396777,2.4056439514396777,1.2435584351347149,1.2394402866168466,0.6571855489393947,0.006378012133086771,0.04203891194065856,0.04203891194065856,1.6658942699203938,0.8786703191031338,1.7198844966356337,1.524952020185064,-57.446087886933086,True,True,100.0,0.0,0.0
sin_3_1_0.2_28,0.17730406921627684,0.17730406921627684,0.53,0.948,0.0,1.0,0.6484033327990791,0.6484033327990791,0.542907847621422,0.542907847621422,0.6438402007404685,0.6302404498676162,1.0,0.0,0.02696423659483127,0.02696423659483127,0.21862552440146044,0.32428098602396477,0.5542199533572161,0.6635713275261022,22.816264638236284,False,True,500.0,0.0,0.0
poly_5_10_0.5_19,0.4288701954807819,0.22823493213972856,0.394,0.614,0.037023514036458975,0.3402047068879597,0.4898016659885136,0.4898016659885136,0.38595944464333765,0.38595944464333765,0.501032172570619,0.5010579244790562,0.3863581266054527,0.002059264382713734,0.7181399928500483,0.7181399928500483,0.8356253172084903,1.2255340138631807,1.0565598540171477,0.5141611441355617,0.12881238598679376,True,False,50.0,0.0,0.0
